arm,display_name,initialisation,refinement,task,seed,best_canonical_task_score,generation_zero_canonical_task_score,generation_zero_source
create-mapqd-fixed,Create-MAPQDRefine-FixedST,Create,MAPQDRefine-FixedST,grasp_place,9,0.38007501394359805,0.2548963227478535,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,0,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,1,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,2,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,3,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,4,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,5,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,6,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,7,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,8,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,door_push,9,1.0,1.0,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,0,0.8473556252581275,0.7590590910309305,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,1,0.9609649297291728,0.9137364897607587,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,2,0.8948629632226344,0.8800539282085592,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,3,0.9376416269841523,0.754947190011228,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,4,0.724192219744957,0.4383683527666414,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,5,0.8325763665238931,0.7718875031689557,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,6,0.9533568890298033,0.8769536421485205,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,7,0.9199636231705816,0.8218636038116959,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,8,0.5675813049803585,0.5675813049803585,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,push_to_goal,9,0.8080191146719131,0.7989024181247824,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,0,0.8762159867638397,0.8744815056076148,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,1,0.9992086268382261,0.988812621290617,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,2,0.8515238757062057,0.8484785959713937,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,3,0.8589794702723811,0.8506265844111289,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,4,0.9158272487759177,0.8471206898936076,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,5,0.933769056782802,0.8921570588769807,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,6,0.9482284665032007,0.8697404776760922,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,7,0.8463830443622867,0.8433213173243389,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,8,0.8559524506280876,0.8559524506280876,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_insert,9,0.8591765614248734,0.8330844934948805,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,0,0.8535770811744526,0.00026867724122106666,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,1,0.46258648291513316,0.4571063217688122,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,2,0.29339178088422113,0.00531885965547722,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,3,0.13209926418419402,0.05081876612708563,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,4,0.5869638656526494,0.1486048599809531,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,5,0.441009528898155,0.20248550492619644,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,6,0.7956594488051633,0.23440135535672177,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,7,0.6998415022758889,0.39424040159375395,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,8,0.9695091329286928,0.2853427883980992,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,peg_channel,9,0.34792497362594693,0.0014437216334162112,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,0,0.9676516635401456,0.87571198668638,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,1,0.9712362277083835,0.8784686450366314,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,2,0.9616245207368476,0.8773419898555114,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,3,0.9410144867113205,0.8767202887899406,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,4,0.9638249913355974,0.8786800936243967,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,5,0.9682162000801572,0.8785806593854829,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,6,0.935288548560874,0.8784963539587419,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,7,0.9811942348133216,0.8743840332617595,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,8,0.9663719349749522,0.8690463714918258,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,obstacle_reach,9,0.9126917779390782,0.8601076568404725,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,0,0.5730354951176446,0.24916143155811998,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,1,0.31612525464975566,0.2468059341441793,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,2,1.0,0.3934877946604954,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,3,0.46289820397669446,0.39055733081079397,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,4,0.3441094763647053,0.34324856582912383,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,5,0.5149094317577623,0.32286877413961296,paper-release
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,6,0.3521494258994611,0.21608734869201282,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,7,0.27185300032091053,0.2273931059769103,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,8,0.26402128914978706,0.2541641893566418,same_run_iteration_zero
create-language-fixed,Create-LLMRefine-FixedST,Create,LLMRefine-FixedST,grasp_place,9,0.28371400171406963,0.21755886824981627,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,0,1.0,0.5919398983663159,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,1,1.0,1.0,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,2,1.0,1.0,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,3,1.0,0.936205848181058,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,4,1.0,1.0,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,5,1.0,0.5950687082727413,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,6,1.0,0.956215889069032,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,7,1.0,1.0,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,8,1.0,0.3831454318378797,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,door_push,9,1.0,1.0,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,0,0.8450750998914898,0.3826930618246563,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,1,0.885491699145175,0.434904083115375,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,2,0.9469211750984527,0.7359034005450766,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,3,0.8455344221484914,0.2680295682800548,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,4,0.7073162431449406,0.46580100178024536,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,5,0.7684388575860002,0.7208605090779926,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,6,0.899870735093054,0.5363843261224188,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,7,0.8148754325379245,0.3023219517985107,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,8,0.8213424429530937,0.389790265535707,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,push_to_goal,9,0.928079386885365,0.5954510687821682,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,0,0.9964835778858484,0.9493756583070682,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,1,0.8640654960737107,0.8417409509831836,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,2,0.8530177404214391,0.849875817317549,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,3,0.8959712729773877,0.8532496465636311,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,4,0.9016314982745769,0.8940365372966101,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,5,0.9798586044165808,0.9551188582107574,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,6,0.9127257293334264,0.9115723317287467,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,7,0.8572172300188412,0.8512899990721577,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,8,0.8916762506991042,0.8432068429150172,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_insert,9,0.85825272279626,0.8536265889098499,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,0,0.7947589464525633,0.6949355775945959,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,1,0.3979170467987301,0.20507314226405474,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,2,0.27129136585270247,0.181295076382233,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,3,0.13389695991489356,0.11273416319977791,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,4,0.5980125475101691,0.5628580390065694,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,5,0.7610855557107897,0.22492722913520594,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,6,0.9086571315461452,0.3121978118520686,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,7,0.7222451932724888,0.2331420575940131,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,8,0.4988239672955883,0.4988239672955883,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,peg_channel,9,0.3339571445959642,6.904338396523657e-05,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,0,0.9693009941530674,0.8784680102570342,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,1,0.9675668118962707,0.8764363616790577,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,2,0.9745923674411254,0.878601438217014,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,3,0.9832068355352207,0.8408670787568875,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,4,0.8786738005742406,0.8766534330064073,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,5,0.9682830213619406,0.8785885112057722,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,6,0.9203180875376562,0.8766534317610621,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,7,0.9975981371600594,0.8780747094642405,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,8,0.9480221632104877,0.8583148755984449,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,obstacle_reach,9,0.9096224689710923,0.8599256102183944,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,0,0.8877588096117911,0.20093472885089295,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,1,0.3626743267428125,0.18265046730130088,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,2,1.0,0.21786882898849458,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,3,0.47976996556650686,0.242431445209539,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,4,0.3421301453624817,0.21181998888002793,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,5,0.4353129444276111,0.30870099992249916,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,6,1.0,0.178981207745016,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,7,0.3964374365110612,0.16957472354032255,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,8,1.0,0.16151512428905515,same_run_iteration_zero
create-language-free,Create-LLMRefine-FreeST,Create,LLMRefine-FreeST,grasp_place,9,0.29985384019876454,0.18578883992891834,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,0,0.4009190182595592,0.4009190182595592,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,1,0.4445854238972555,0.4445854238972555,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,2,0.4159538888280733,0.4159538888280733,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,3,0.3684673430279455,0.3684673430279455,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,4,0.32138487511302033,0.32138487511302033,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,5,0.28811947285612177,0.28811947285612177,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,6,0.4500277902710655,0.4500277902710655,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,7,0.4872304986701657,0.4872304986701657,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,8,0.4538821132564075,0.4538821132564075,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,door_push,9,0.4596577261775361,0.4596577261775361,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,0,0.8790238495389632,0.8790238495389632,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,1,0.866075451094599,0.866075451094599,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,2,0.9226056498074265,0.9226056498074265,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,3,0.7808104611341883,0.7808104611341883,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,4,0.7668397181548112,0.7668397181548112,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,5,0.73573289158145,0.73573289158145,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,6,0.6853527212854796,0.6853527212854796,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,7,0.719903893195864,0.719903893195864,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,8,0.7072509369462104,0.7072509369462104,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,push_to_goal,9,0.8933709436857008,0.8933709436857008,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,0,0.8278299377812662,0.8278299377812662,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,1,0.8274527971761868,0.8274527971761868,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,2,0.82862497233043,0.82862497233043,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,3,0.8595783010355923,0.8595783010355923,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,4,0.8410600609521003,0.8410600609521003,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,5,0.8371916625320659,0.8371916625320659,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,6,0.8384128971920338,0.8384128971920338,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,7,0.8951040266366266,0.8951040266366266,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,8,0.8710612924308824,0.8710612924308824,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_insert,9,0.8208637256702435,0.8208637256702435,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,0,0.23843809965084362,0.23843809965084362,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,1,0.705717947976455,0.705717947976455,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,2,0.6404819003523056,0.6404819003523056,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,3,0.2823658494575702,0.2823658494575702,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,4,0.7667111537946911,0.7667111537946911,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,5,0.3221736050759028,0.3221736050759028,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,6,0.44898073327960525,0.44898073327960525,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,7,0.48838932659032336,0.48838932659032336,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,8,0.2959631915560255,0.2959631915560255,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,peg_channel,9,0.21953964779829016,0.21953964779829016,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,0,0.3239993360758863,0.3239993360758863,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,1,2.835416308104055e-35,2.835416308104055e-35,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,2,1.796787473968929e-39,1.796787473968929e-39,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,3,1.9225467625084982e-39,1.9225467625084982e-39,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,4,1.9537311415937712e-35,1.9537311415937712e-35,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,5,1.6596849588227718e-32,1.6596849588227718e-32,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,6,1.98973776900628e-39,1.98973776900628e-39,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,7,6.726566369039979e-36,6.726566369039979e-36,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,8,2.3934104609619333e-35,2.3934104609619333e-35,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,obstacle_reach,9,0.31493276822056715,0.31493276822056715,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,0,0.1796811252815531,0.1796811252815531,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,1,0.2588972373877871,0.2588972373877871,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,2,0.1867992092644785,0.1867992092644785,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,3,0.153678490173301,0.153678490173301,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,4,0.38752046391343464,0.38752046391343464,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,5,0.12791515546344767,0.12791515546344767,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,6,0.1652696905938845,0.1652696905938845,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,7,0.3921469473252155,0.3921469473252155,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,8,0.15647959748503606,0.15647959748503606,same_run_iteration_zero
scaffold-param-only-fixed,Scaffold-ParamOnly-FixedST,Scaffold,ParamOnly-FixedST,grasp_place,9,0.40724446787083796,0.40724446787083796,same_run_iteration_zero
