cell_id,role,public_path,public_sha256,source_container_path,source_container_original_sha256,entry_index,evidence_field,derivation
p-random-bandit-fixed-grasp_place-seed-04,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-04.json,0fda34821d1aef58b410b90766540da89c83658dd84a602cbb48e6895553f35f,data/logs/run/p-random-bandit-fixed-grasp_place-seed-04.json,23671f7251288388740477505215fa88e5d8834121e98f89a0991733cd7a4d37,11,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-grasp_place-seed-05,cell_record,data/records/primary/p-random-bandit-fixed-grasp_place-seed-05.json,2463487d265abf531b430a7a064dc3f8063f024f7d1ee5741017864159e899b6,data/logs/run/p-random-bandit-fixed-grasp_place-seed-05.json,d45132531f27b9976c547fbcb27e8e06aaf148eafe8bddb4298a3f7d976d9103,8,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-grasp_place-seed-05,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-05.json,db892a826d4cad163ddadb545b2cbe4a9b1ad92ec8cb04fae74bd860d21761bd,data/logs/run/p-random-bandit-fixed-grasp_place-seed-05.json,d45132531f27b9976c547fbcb27e8e06aaf148eafe8bddb4298a3f7d976d9103,8,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-grasp_place-seed-06,cell_record,data/records/primary/p-random-bandit-fixed-grasp_place-seed-06.json,edc1c754a957951dec181cbba48dfb0c3909d0d298de6fe2a5152674ef16937e,data/logs/run/p-random-bandit-fixed-grasp_place-seed-06.json,e60e3b6447e4d57532fd67b795f56f7c547edee0d13951c37e92dcf7182d53f5,2,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-grasp_place-seed-06,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-06.json,368d6dbd8535f44c13b621b4f726543494f03fc8b54ddbda55bc3f290f86e531,data/logs/run/p-random-bandit-fixed-grasp_place-seed-06.json,e60e3b6447e4d57532fd67b795f56f7c547edee0d13951c37e92dcf7182d53f5,2,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-grasp_place-seed-07,cell_record,data/records/primary/p-random-bandit-fixed-grasp_place-seed-07.json,27f70be146a56c9184546149a5b99250433e9d8569a968f0f431bd6cb815d09b,data/logs/run/p-random-bandit-fixed-grasp_place-seed-07.json,7966e3852b21434ea91c169f6ce814d86be639fb6eb0aa5b2ebc4d9c20092e10,6,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-grasp_place-seed-07,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-07.json,fe48123ba198bf8a35f7b14403eba785c13cc0a42f8ebdafc180cb0c40992bc5,data/logs/run/p-random-bandit-fixed-grasp_place-seed-07.json,7966e3852b21434ea91c169f6ce814d86be639fb6eb0aa5b2ebc4d9c20092e10,6,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-grasp_place-seed-08,cell_record,data/records/primary/p-random-bandit-fixed-grasp_place-seed-08.json,07c2a2f6aa232cda9689ab5d3086817f66173f24d8e7f74a51aec99734c8eb5e,data/logs/run/p-random-bandit-fixed-grasp_place-seed-08.json,d1e4cd6103da6972d0080c85aeebf8a8b6a37af722af1e4738be9ce97da253b4,7,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-grasp_place-seed-08,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-08.json,6f018982b050ba01d6adebc025bb610dc882e2e7235fc1b08dac59161b19fe65,data/logs/run/p-random-bandit-fixed-grasp_place-seed-08.json,d1e4cd6103da6972d0080c85aeebf8a8b6a37af722af1e4738be9ce97da253b4,7,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-grasp_place-seed-09,cell_record,data/records/primary/p-random-bandit-fixed-grasp_place-seed-09.json,665b6cbf97a79199459cf83cadcd52d8b0b6fc027ced0df81060727d1db5ebef,data/logs/run/p-random-bandit-fixed-grasp_place-seed-09.json,4820b6295daa0eae6c6b2ef4c6dd82cfcbfab01d599298db1422cea23d6a0256,9,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-grasp_place-seed-09,parameter_map,data/parameters/p-random-bandit-fixed-grasp_place-seed-09.json,a7bf165039e3a67368ff2cf153b09cc79d78ae81820d30e64a90f4bc0af56aa8,data/logs/run/p-random-bandit-fixed-grasp_place-seed-09.json,4820b6295daa0eae6c6b2ef4c6dd82cfcbfab01d599298db1422cea23d6a0256,9,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-00,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-00.json,cdec5fe51fdc9f0e144a39c594332f5b141b566a88e97a83a507a3a86449e904,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-00.json,c366ed42fb9baeacd6c5c7462162afe91ccc8bab2c9f8073c9ccb63f7b56b621,8,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-00,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-00.json,091bf47383d0231c99c8a12d3cafc9abd58b7015e64adabe863abbe025f0f99c,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-00.json,c366ed42fb9baeacd6c5c7462162afe91ccc8bab2c9f8073c9ccb63f7b56b621,8,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-01,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-01.json,c23fb8a5a9235acd0bb5fc5f15baee3ab03ecc60160cbbff4c27700bbf8e52a9,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-01.json,ffdb83cd1c06b0b3d9c1cdf38614362457bfc1cc7828fa9b3fe4d8ddeee67d7a,12,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-01,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-01.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-01.json,ffdb83cd1c06b0b3d9c1cdf38614362457bfc1cc7828fa9b3fe4d8ddeee67d7a,12,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-02,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-02.json,845a0d98071c15b3ce7807aea5b6bc1af067dd618d90130f050029807a47e8e0,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-02.json,86eda017a7b88272527ce3f48e1f521485c1329d5511b3684c30a0dbbb632f6b,4,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-02,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-02.json,72d1780d77f363bcecd93c716c21ff29cc91da298177940c21ce95cb260790cf,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-02.json,86eda017a7b88272527ce3f48e1f521485c1329d5511b3684c30a0dbbb632f6b,4,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-03,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-03.json,0b8eb0ffc9bad3eeae7f1a0fa9c8cb92e6a16c7d7503e0941f5fde57b6feb99f,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-03.json,6c0e44223a93b5cc1e7a98302d04417d973a7de7816d40030bb5275dfe741a13,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-03,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-03.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-03.json,6c0e44223a93b5cc1e7a98302d04417d973a7de7816d40030bb5275dfe741a13,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-04,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-04.json,12144a3babd2908e041eceabb96e62370fb3150b50f685c446940f3d2bb063de,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-04.json,e52ed7c3ef01fe20aeaf19b626830431bdc54a01c69730ca3f908334602f3a7e,13,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-04,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-04.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-04.json,e52ed7c3ef01fe20aeaf19b626830431bdc54a01c69730ca3f908334602f3a7e,13,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-05,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-05.json,fcd6868c6b13fb87f4e8ea40623fdae77e381b85a7c8d2d28b880e6f6c8b3fcd,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-05.json,885e4640308969b20c0d578380cb030f32806637433046f285062d845ee825f9,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-05,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-05.json,57805f11b782627720a6e43e3b05e774cec9ae9d28ad23f0014600ec22b790d1,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-05.json,885e4640308969b20c0d578380cb030f32806637433046f285062d845ee825f9,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-06,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-06.json,be24d76a5ee811ae8055cb09cb1b5ae9dbae207b9995349cc392914c3b06e66d,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-06.json,a945275afef92d1f42f615278eb7f2bcb21f85f2893ce198361b2ede06051aa0,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-06,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-06.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-06.json,a945275afef92d1f42f615278eb7f2bcb21f85f2893ce198361b2ede06051aa0,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-07,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-07.json,7e351c56d7369502bf599e6b7c9171486e34ac6b99bfd60a020c7cf0acac4bdf,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-07.json,68e5a677a2a2d9025909a98c9deaa15f3a5daf8751de8626ac1bbd2be462bc93,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-07,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-07.json,8d104098926ea9321afa601081c5eaf70f5188b9fdde5f9bce8023f0989641de,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-07.json,68e5a677a2a2d9025909a98c9deaa15f3a5daf8751de8626ac1bbd2be462bc93,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-08,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-08.json,02b516a9ddd9bf8c4f8f46d484f9a74702467fa5ab7824d396c25d1fd1b4532c,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-08.json,23451a57a620243d97802cb73bf5c5238477b6b58e1f2967139e72696baf6b03,10,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-08,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-08.json,8439f8305919aa0ec32b1e728eeb84aa4b220f3432bc5fd61e693d8e2f06d771,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-08.json,23451a57a620243d97802cb73bf5c5238477b6b58e1f2967139e72696baf6b03,10,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-obstacle_reach-seed-09,cell_record,data/records/primary/p-random-bandit-fixed-obstacle_reach-seed-09.json,4775981648241fc0b0833ac61b7cfcb6f361cb83a760842ac2af0f241d4926cd,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-09.json,e73277baa49889ed9f4d882dfd46d85f9a5acb447b58cb68ed69ecc42a60e43a,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-obstacle_reach-seed-09,parameter_map,data/parameters/p-random-bandit-fixed-obstacle_reach-seed-09.json,a6e2bf4b5746de5d646236c2e3c40944b646e95ee2f59db483b495af85534e77,data/logs/run/p-random-bandit-fixed-obstacle_reach-seed-09.json,e73277baa49889ed9f4d882dfd46d85f9a5acb447b58cb68ed69ecc42a60e43a,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-00,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-00.json,562f9653544d90e8fd2651844ddec0005f7f4e9014a6c7ccb739726bf997e579,data/logs/run/p-random-bandit-fixed-peg_channel-seed-00.json,1ab1f22d2e6d4bc74001a02826b86534ede18693e500371d6542c536c5539056,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-00,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-00.json,2ced11efe7b3586b2f5fe6705a1322b93c923c9b1a2dd6bb3ca6a454035fcffb,data/logs/run/p-random-bandit-fixed-peg_channel-seed-00.json,1ab1f22d2e6d4bc74001a02826b86534ede18693e500371d6542c536c5539056,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-01,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-01.json,5423d38b2613c887d260195d929523ce2f6405e1dedd6c48487ae4c2a6353561,data/logs/run/p-random-bandit-fixed-peg_channel-seed-01.json,fe9e9df6445a891a3fccbc45db7e691f0610226b40fee17c83145958471d1027,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-01,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-01.json,600db99a2dc0d3fbb570601011c2cb56d2f6ab78e9006fe329fd5b683c55dc4a,data/logs/run/p-random-bandit-fixed-peg_channel-seed-01.json,fe9e9df6445a891a3fccbc45db7e691f0610226b40fee17c83145958471d1027,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-02,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-02.json,142b021fe972c5b983fcfdaa82c524d9be3b8a9b7f88b17952138edb729fce87,data/logs/run/p-random-bandit-fixed-peg_channel-seed-02.json,628da9d34571bc458b0d3ce7fed82bf5b7e6d6aa627d76847795725e4e23b47f,0,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-02,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-02.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-peg_channel-seed-02.json,628da9d34571bc458b0d3ce7fed82bf5b7e6d6aa627d76847795725e4e23b47f,0,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-03,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-03.json,90eab3cae00737512092e1f7b063b1d03c1cb49da2492ce1684ea6715c3f95ff,data/logs/run/p-random-bandit-fixed-peg_channel-seed-03.json,68aac82908317c7b6dc20567ce7b8c04c959cb2a2c8fea7291e7cc981a0ce77d,8,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-03,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-03.json,45d598e9e2a6d5509e39b18cd4de08d495db0478fa47f1d30038ad01fee40c34,data/logs/run/p-random-bandit-fixed-peg_channel-seed-03.json,68aac82908317c7b6dc20567ce7b8c04c959cb2a2c8fea7291e7cc981a0ce77d,8,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-04,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-04.json,e14833d7e2e59bceeed919fb1095b423fb17d144195f4b3325ddcea6a05087f6,data/logs/run/p-random-bandit-fixed-peg_channel-seed-04.json,376dc6cb6d53b26e408a3f30747102c9160b307afc35ea3a395c070e4c1b56e3,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-04,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-04.json,086250ca367e301b69006eee568676d161e6896d4692bb0dd64362451d2f5018,data/logs/run/p-random-bandit-fixed-peg_channel-seed-04.json,376dc6cb6d53b26e408a3f30747102c9160b307afc35ea3a395c070e4c1b56e3,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-05,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-05.json,0b727612764e9b80acd4d2418ac8d23515ff22ba9e30f337f3f8cc0ce71132f8,data/logs/run/p-random-bandit-fixed-peg_channel-seed-05.json,81975c290ca86d7ae9d824f6593dfed09d1c71eac169deb86e897e6bde4296aa,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-05,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-05.json,6f3c8277f0b5f1322ecda120973a9959af4239a521dba236d56ce4256cf33406,data/logs/run/p-random-bandit-fixed-peg_channel-seed-05.json,81975c290ca86d7ae9d824f6593dfed09d1c71eac169deb86e897e6bde4296aa,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-06,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-06.json,85137dfe020424e4cc63d6854efb8d2f67d4103f0200c9e80fe6aabbdd05271e,data/logs/run/p-random-bandit-fixed-peg_channel-seed-06.json,34c73f8b586fca95921d324cb542104828223b5eab693ea00eea552f830a91bc,7,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-06,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-06.json,b1945ba20fc9e60baaae3aca697ec141c94a3be2e489fd9db9fc4ccfd7af6f79,data/logs/run/p-random-bandit-fixed-peg_channel-seed-06.json,34c73f8b586fca95921d324cb542104828223b5eab693ea00eea552f830a91bc,7,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-07,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-07.json,d3c58196eb2e126884cfc194482484e67392f35305582ef9b2a24b2ba2f61d5e,data/logs/run/p-random-bandit-fixed-peg_channel-seed-07.json,efef57d6012e7ca1c0afc2820735ffc2e077f9dff871bb2aa5a70b8bf6dc8a15,2,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-07,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-07.json,655bc5239d55ce7b869f15ba5f9ab4bcf04b71aa379e84ce0a0e8ff216501a19,data/logs/run/p-random-bandit-fixed-peg_channel-seed-07.json,efef57d6012e7ca1c0afc2820735ffc2e077f9dff871bb2aa5a70b8bf6dc8a15,2,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-08,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-08.json,f1127f7680bdb3ea39abbfc6c6b7426c6283d9e6922bf9b0e65922d38d3cb63d,data/logs/run/p-random-bandit-fixed-peg_channel-seed-08.json,033a37689f8217469b9eafc2c07d9a0e8ba690637117923716db0c5208eef273,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-08,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-08.json,839dcbc83a5fa5783481d99f9705b5ab12beedb0667f0ed26a762726e720003e,data/logs/run/p-random-bandit-fixed-peg_channel-seed-08.json,033a37689f8217469b9eafc2c07d9a0e8ba690637117923716db0c5208eef273,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_channel-seed-09,cell_record,data/records/primary/p-random-bandit-fixed-peg_channel-seed-09.json,4eca123347a9a4f23178e2d96638ba421d8424159732342023dc4336e626b847,data/logs/run/p-random-bandit-fixed-peg_channel-seed-09.json,5b4688b04ff04f1c1e4f91fe152443238f2909207cb2ec61d0099d791609111b,15,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_channel-seed-09,parameter_map,data/parameters/p-random-bandit-fixed-peg_channel-seed-09.json,f97ee615e6dad74c5e55f01f8eb25e97ee41e82abb6fcf4b3192c2aecd7b448a,data/logs/run/p-random-bandit-fixed-peg_channel-seed-09.json,5b4688b04ff04f1c1e4f91fe152443238f2909207cb2ec61d0099d791609111b,15,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-00,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-00.json,6fd713bf4b0364fead5f30886d6625c5ecf5340fdfe439d0b69619d91886a8ed,data/logs/run/p-random-bandit-fixed-peg_insert-seed-00.json,87a763a41cb87a6366305406bc124b44cea125d73be277d1c49fa68d464c735f,3,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-00,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-00.json,71087e09262daf3665bc6ec75fadcd463a44fb9ffc3c493abf3f9d6cbd2b4ceb,data/logs/run/p-random-bandit-fixed-peg_insert-seed-00.json,87a763a41cb87a6366305406bc124b44cea125d73be277d1c49fa68d464c735f,3,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-01,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-01.json,13e78a106624103aa27740ceeddf9c79f1461d05456dd2a0c748a0f4b4e516c8,data/logs/run/p-random-bandit-fixed-peg_insert-seed-01.json,2c26f0d7951877455e5f638a1c7eb0f675050446266c7aff28f7d71d56e01980,11,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-01,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-01.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-peg_insert-seed-01.json,2c26f0d7951877455e5f638a1c7eb0f675050446266c7aff28f7d71d56e01980,11,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-02,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-02.json,0207d93dff00e5a4452cf56a2ef495410ab44a26c3546cf9cf04fb65f3005c2c,data/logs/run/p-random-bandit-fixed-peg_insert-seed-02.json,47e4058d965e6a5361137cde7c02f8d31af8176a2fb8e999ee885fbcf1cc8339,11,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-02,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-02.json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,data/logs/run/p-random-bandit-fixed-peg_insert-seed-02.json,47e4058d965e6a5361137cde7c02f8d31af8176a2fb8e999ee885fbcf1cc8339,11,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-03,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-03.json,41c0f9bc61bbe5af9bd752f9e4ab425dc4548aef06f9ff6f1aab4f6d26631267,data/logs/run/p-random-bandit-fixed-peg_insert-seed-03.json,cd3b64f2d0331f0318d4357d0a915c15539a3afef3d41ec8e469f5d618e1cdc9,6,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-03,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-03.json,0d5a1391a18f93d24487dafdb5514c6d315fcc7e029a19295ce20ed515f54f4e,data/logs/run/p-random-bandit-fixed-peg_insert-seed-03.json,cd3b64f2d0331f0318d4357d0a915c15539a3afef3d41ec8e469f5d618e1cdc9,6,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-04,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-04.json,6a38dfff326768912fe1b19633b4c17fa6a19e17e2b29926613a7d952d1b0cb2,data/logs/run/p-random-bandit-fixed-peg_insert-seed-04.json,9bc517e5c637793e4206ebeb039a16bd6b7b83cc6099281f02ef977b43f57ede,6,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-04,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-04.json,4f8ece0e0ddbffe24b288532e1d4f2c3b04bfb4854e9e2642aae21204eab91f5,data/logs/run/p-random-bandit-fixed-peg_insert-seed-04.json,9bc517e5c637793e4206ebeb039a16bd6b7b83cc6099281f02ef977b43f57ede,6,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-05,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-05.json,ace98f718da070f405948add938a7ddbe9fa6d321aae980ff7d1cc0c507972cd,data/logs/run/p-random-bandit-fixed-peg_insert-seed-05.json,f73b9f9aed810ba26ce56f6d8c82122e29a2c29a3888193baca687dfac796a5f,13,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
p-random-bandit-fixed-peg_insert-seed-05,parameter_map,data/parameters/p-random-bandit-fixed-peg_insert-seed-05.json,0ba83e29dfd625b031a483d5bea6bb49c8dbc8aa2da0f94458d69904296c3f9d,data/logs/run/p-random-bandit-fixed-peg_insert-seed-05.json,f73b9f9aed810ba26ce56f6d8c82122e29a2c29a3888193baca687dfac796a5f,13,best_params or configuration-zero posthoc best_params,exact JSON extraction; container bytes not claimed unchanged
p-random-bandit-fixed-peg_insert-seed-06,cell_record,data/records/primary/p-random-bandit-fixed-peg_insert-seed-06.json,3369a4c1abbede192e52c18c4baea3a2aba71c7d0f935259aa40d254cd2fbbbf,data/logs/run/p-random-bandit-fixed-peg_insert-seed-06.json,34696619741178d76ba26c8d88c467759d2db55c55932c13c1e009594b578667,11,"winner scores, identities, and source hashes",normalized index record derived from catalog and immutable container
